useID,ChipName,Capacity,EraseTime,PageSize,MemoryType,ChipType,ManufName,BlockSize,OTPSize,OTPAddr,NOTE,Voltage,ChipID,ChipPara,ChipPara1,Para1Note,ParaNote,Adder
677,"25LC040",512,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
678,"25LC040A",512,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
679,"25LC080",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
680,"25LC080A",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
681,"25LC080B",1024,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
682,"25LC080C",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
683,"25LC080D",1024,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
684,"25LC1024",131072,100000,256,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"128KB","3300","000000",0,1,,,"YaoJie"
685,"25LC128",16384,100000,64,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
686,"25LC160",2048,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
687,"25LC160A",2048,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
688,"25LC160B",2048,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
689,"25LC256",32768,100000,64,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
690,"25LC320",4096,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
691,"25LC512",65536,100000,128,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"64KB","3300","000000",0,1,,,"YaoJie"
692,"25LC640",8192,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
693,"FM25040 ",512,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
694,"FM25C160",2048,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
695,"FM25640 ",8192,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
696,"FM25CL04",512,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
697,"FM25CL64",8192,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
698,"FM25L16 ",2048,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
699,"FM25L256",32768,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
700,"FM25L512",65536,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"64KB","3300","000000",0,1,,,"YaoJie"
701,"FM25W256",32768,100000,32,"EEPROM","25 EEPROM","RAMTRON",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
702,"HN58X2502 ",256,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
703,"HN58X2504 ",512,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
704,"HN58X2508 ",1024,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
705,"HN58X25128",16384,100000,64,"EEPROM","25 EEPROM","RENESAS",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
706,"HN58X2516 ",2048,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
707,"HN58X25256",32768,100000,64,"EEPROM","25 EEPROM","RENESAS",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
708,"HN58X2532 ",4096,100000,32,"EEPROM","25 EEPROM","RENESAS",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
709,"HN58X2564 ",8192,100000,32,"EEPROM","25 EEPROM","RENESAS",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
710,"R1EX25002A",256,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
711,"R1EX25004A",512,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
712,"R1EX25008A",1024,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
713,"R1EX25016A",2048,100000,16,"EEPROM","25 EEPROM","RENESAS",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
714,"R1EX25032A",4096,100000,32,"EEPROM","25 EEPROM","RENESAS",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
715,"R1EX25064A",8192,100000,32,"EEPROM","25 EEPROM","RENESAS",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
716,"BR25010 ",128,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
717,"BR25020 ",256,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
718,"BR25040 ",512,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
719,"BR25080 ",1024,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
720,"BR25160 ",2048,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
721,"BR25320 ",4096,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
722,"BR25H010",128,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
723,"BR25H020",256,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
724,"BR25H040",512,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
725,"BR25H080",1024,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
726,"BR25H160",2048,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
727,"BR25H320",4096,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
728,"BR25L010",128,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
729,"BR25L010",128,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
730,"BR25L020",256,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
731,"BR25L040",512,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
732,"BR25L080",1024,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
733,"BR25L160",2048,100000,16,"EEPROM","25 EEPROM","ROHM",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
734,"BR25L320",4096,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
735,"BR25L640",8192,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
736,"BR25S320",4096,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
737,"BR25S640",8192,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
738,"BR25S128",16384,100000,64,"EEPROM","25 EEPROM","ROHM",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
739,"BR25S256",32768,100000,64,"EEPROM","25 EEPROM","ROHM",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
740,"BR95010 ",128,100000,8,"EEPROM","25 EEPROM","ROHM",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
741,"BR95020 ",256,100000,8,"EEPROM","25 EEPROM","ROHM",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
742,"BR95040 ",512,100000,8,"EEPROM","25 EEPROM","ROHM",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
743,"BR95080 ",1024,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
744,"BR95160 ",2048,100000,32,"EEPROM","25 EEPROM","ROHM",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
745,"SA25C1024H",131072,100000,128,"EEPROM","25 EEPROM","SAIFUN",32,0,0,"128KB","3300","000000",0,1,,,"YaoJie"
746,"SA25C1024L",131072,100000,128,"EEPROM","25 EEPROM","SAIFUN",32,0,0,"128KB","3300","000000",0,1,,,"YaoJie"
747,"SA25C512H ",65536,100000,128,"EEPROM","25 EEPROM","SAIFUN",32,0,0,"64KB","3300","000000",0,1,,,"YaoJie"
748,"SA25C512L ",65536,100000,128,"EEPROM","25 EEPROM","SAIFUN",32,0,0,"64KB","3300","000000",0,1,,,"YaoJie"
749,"S-25A010A",128,100000,8,"EEPROM","25 EEPROM","SEIKO",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
750,"S-25A020A",256,100000,8,"EEPROM","25 EEPROM","SEIKO",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
751,"S-25A040A",512,100000,8,"EEPROM","25 EEPROM","SEIKO",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
752,"S-25A080A",1024,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
753,"S-25A160A",2048,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
754,"S-25A320A",4096,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
755,"S-25A640A",8192,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
756,"S-25C010A",128,100000,8,"EEPROM","25 EEPROM","SEIKO",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
757,"S-25C020A",256,100000,8,"EEPROM","25 EEPROM","SEIKO",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
758,"S-25C040A",512,100000,8,"EEPROM","25 EEPROM","SEIKO",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
759,"S-25C080A",1024,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
760,"S-25C160A",2048,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
761,"S-25C320A",4096,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
762,"S-25C640A",8192,100000,32,"EEPROM","25 EEPROM","SEIKO",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
763,"SLA25010",128,100000,16,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
764,"SLA25020",256,100000,16,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
765,"SLA25040",512,100000,16,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
766,"SLA25080",1024,100000,32,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
767,"SLA25160",2048,100000,32,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
768,"SLA25320",4096,100000,32,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
769,"SLE25010",128,100000,16,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
770,"SLE25020",256,100000,16,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
771,"SLE25040",512,100000,16,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
772,"SLE25080",1024,100000,32,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
773,"SLE25160",2048,100000,32,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
774,"SLE25320",4096,100000,32,"EEPROM","25 EEPROM","SIEMENS",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
775,"M25C16  ",2048,100000,16,"EEPROM","25 EEPROM","ST",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
776,"M25W16  ",2048,100000,16,"EEPROM","25 EEPROM","ST",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
777,"M35080-3",1024,100000,32,"EEPROM","25 EEPROM","ST",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
778,"M35080-6",1024,100000,32,"EEPROM","25 EEPROM","ST",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
779,"M35080V6",1024,100000,32,"EEPROM","25 EEPROM","ST",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
780,"M35080VP",1024,100000,32,"EEPROM","25 EEPROM","ST",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
781,"M95010  ",128,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"128B","5000","000000",0,0,,,"YaoJie"
782,"M95010R ",128,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
783,"M95010W ",128,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
784,"M95020  ",256,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"256B","5000","000000",0,0,,,"YaoJie"
785,"M95020R ",256,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
786,"M95020W ",256,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
787,"M95040  ",512,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"512B","5000","000000",0,0,,,"YaoJie"
788,"M95040R ",512,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
789,"M95040W ",512,100000,8,"EEPROM","95 EEPROM","ST",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
790,"M95080  ",1024,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"1KB","5000","000000",0,1,,,"YaoJie"
791,"M95080R ",1024,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
792,"M95080W ",1024,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
793,"M95128  ",16384,100000,64,"EEPROM","95 EEPROM","ST",32,0,0,"16KB","5000","000000",0,1,,,"YaoJie"
794,"M95128R ",16384,100000,64,"EEPROM","95 EEPROM","ST",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
795,"M95128W ",16384,100000,64,"EEPROM","95 EEPROM","ST",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
796,"M95160  ",2048,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"2KB","5000","000000",0,1,,,"YaoJie"
797,"M95160R ",2048,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
798,"M95160W ",2048,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
799,"M95256  ",32768,100000,64,"EEPROM","95 EEPROM","ST",32,0,0,"32KB","5000","000000",0,1,,,"YaoJie"
800,"M95256R ",32768,100000,64,"EEPROM","95 EEPROM","ST",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
801,"M95256W ",32768,100000,64,"EEPROM","95 EEPROM","ST",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
802,"M95320  ",4096,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"4KB","5000","000000",0,1,,,"YaoJie"
803,"M95320R ",4096,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
804,"M95320W ",4096,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
805,"M95512R ",65536,100000,128,"EEPROM","95 EEPROM","ST",32,0,0,"64KB","5000","000000",0,1,,,"YaoJie"
806,"M95512W ",65536,100000,128,"EEPROM","95 EEPROM","ST",32,0,0,"64KB","3300","000000",0,1,,,"YaoJie"
807,"M95640  ",8192,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"8KB","5000","000000",0,1,,,"YaoJie"
808,"M95640R ",8192,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
809,"M95640W ",8192,100000,32,"EEPROM","95 EEPROM","ST",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
810,"M95M01R ",131072,100000,256,"EEPROM","95 EEPROM","ST",32,0,0,"128KB","3300","000000",0,1,,,"YaoJie"
811,"M95M01W ",131072,100000,256,"EEPROM","95 EEPROM","ST",32,0,0,"128KB","3300","000000",0,1,,,"YaoJie"
812,"ST25C16 ",2048,100000,16,"EEPROM","25 EEPROM","ST",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
813,"M25PX16",2097152,40000,256,"SPI FLASH","SPI FLASH","ST",4096,0,0,"2MB","3300","207115",0,0,,,"YaoJie"
814,"M25PX32",4194304,50000,256,"SPI FLASH","SPI FLASH","ST",4096,0,0,"4MB","3300","207116",0,0,,,"YaoJie"
815,"M25PX64",8388608,60000,256,"SPI FLASH","SPI FLASH","ST",4096,0,0,"8MB","3300","207117",0,0,,,"YaoJie"
816,"M25PX80",1048576,35000,256,"SPI FLASH","SPI FLASH","ST",4096,0,0,"1MB","3300","207114",0,0,,,"YaoJie"
817,"ST25P05",65536,15000,128,"SPI FLASH","SPI FLASH","ST",4096,0,0,"64KB","3300","202010",0,0,,,"YaoJie"
818,"ST25P05A",65536,20000,256,"SPI FLASH","SPI FLASH","ST",4096,0,0,"64KB","3300","202010",0,0,,,"YaoJie"
819,"ST25P10",131072,20000,128,"SPI FLASH","SPI FLASH","ST",4096,0,0,"128KB","3300","202011",0,0,,,"YaoJie"
